(31 December 2023, 21:36) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:05) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:06) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:06) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:06) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:06) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:06) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:06) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:06) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:06) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:06) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:06) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/forest.jpeg' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/parrot.jpeg' 
(07 January 2024, 11:08) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:08) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:08) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:08) | image_mixer.py | INFO : 'Outer clipped image done' 
(07 January 2024, 11:08) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Outer clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Outer clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | INFO : 'Outer clipped image done' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:10) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:10) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 11:10) | image_mixer.py | INFO : 'Outer clipped image done' 
(07 January 2024, 11:10) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:10) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/messi.jpeg' 
(07 January 2024, 11:11) | index.py | WARNING : 'User choose (Choose)' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:11) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/parrot.jpeg' 
(07 January 2024, 11:11) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:11) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:11) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:12) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:12) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:12) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:12) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/mixer.png' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:13) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/messi.jpeg' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/forest.jpeg' 
(07 January 2024, 11:14) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/land escape.jpeg' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 11:14) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/parrot.jpeg' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:15) | index.py | WARNING : 'User choose (Choose)' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:15) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 11:16) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize VeiwWeight class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/messi.jpeg' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Initialize ImageMixer class' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'The user open D:/CUFE/SBE/3rd/1st term/DSP/task4/Fourier-Transform-Mixer/messi.jpeg' 
(07 January 2024, 13:08) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 13:08) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 13:08) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 13:08) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 13:08) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 13:08) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 13:08) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 13:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
(07 January 2024, 13:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 13:09) | image_mixer.py | INFO : 'Inner clipped image done' 
(07 January 2024, 13:09) | image_mixer.py | DEBUG : 'Enter if(mode == 'mp') at mix_images function' 
(07 January 2024, 13:09) | image_mixer.py | DEBUG : 'calculate inverse fft for mix_images function' 
(07 January 2024, 13:09) | image_mixer.py | DEBUG : 'Enter mix_images function' 
